               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 124,              0.0184,            0.013273,            0.044077,             0.72123,             0.71286,             0.78078,             0.60196,            0.011656,           0.0048224,            0.020184,          0.00087058,          0.00087058,          0.00087058
                 125,            0.018707,            0.013392,            0.045429,             0.72223,             0.71329,             0.78201,             0.60329,            0.011647,            0.004819,            0.020103,          0.00081595,          0.00081595,          0.00081595
                 126,            0.018339,            0.013177,             0.04597,             0.72397,              0.7137,             0.78327,             0.60444,            0.011638,           0.0048157,            0.020021,          0.00076317,          0.00076317,          0.00076317
                 127,            0.018424,            0.013261,            0.043919,             0.72635,             0.71309,              0.7845,             0.60563,            0.011627,           0.0048125,            0.019939,          0.00071228,          0.00071228,          0.00071228
                 128,            0.017897,            0.013117,            0.044021,             0.72652,             0.71464,             0.78573,             0.60667,            0.011618,           0.0048092,            0.019854,          0.00066329,          0.00066329,          0.00066329
                 129,            0.018167,            0.013366,            0.043731,             0.72596,             0.71764,             0.78691,             0.60776,            0.011608,           0.0048062,             0.01977,          0.00061623,          0.00061623,          0.00061623
                 130,            0.018241,            0.013152,            0.044314,             0.72693,             0.71944,             0.78807,             0.60871,              0.0116,           0.0048026,            0.019691,          0.00057111,          0.00057111,          0.00057111
                 131,            0.017839,            0.013182,            0.043944,              0.7282,             0.72013,             0.78919,             0.60989,             0.01159,           0.0047994,            0.019608,          0.00052795,          0.00052795,          0.00052795
                 132,            0.018319,            0.013317,            0.043908,              0.7284,              0.7217,             0.79034,             0.61099,            0.011582,           0.0047962,            0.019525,          0.00048678,          0.00048678,          0.00048678
                 133,            0.017663,            0.013107,            0.043271,             0.72974,             0.72269,             0.79155,             0.61206,            0.011573,           0.0047932,            0.019445,          0.00044761,          0.00044761,          0.00044761
                 134,            0.017804,            0.013203,            0.044042,             0.72987,             0.72412,             0.79275,             0.61315,            0.011565,           0.0047901,            0.019364,          0.00041045,          0.00041045,          0.00041045
                 135,            0.017912,            0.013253,            0.043502,             0.73076,             0.72467,             0.79384,             0.61417,            0.011557,           0.0047872,            0.019284,          0.00037534,          0.00037534,          0.00037534
                 136,            0.017719,            0.013213,            0.044209,             0.73128,             0.72659,             0.79507,             0.61533,            0.011548,            0.004784,            0.019204,          0.00034227,          0.00034227,          0.00034227
                 137,            0.017565,            0.013124,            0.043572,             0.73343,             0.72608,             0.79615,             0.61653,             0.01154,           0.0047809,            0.019125,          0.00031127,          0.00031127,          0.00031127
                 138,            0.017369,            0.013133,            0.044287,             0.73371,             0.72772,             0.79715,             0.61747,            0.011532,           0.0047777,            0.019051,          0.00028235,          0.00028235,          0.00028235
                 139,            0.017724,            0.013163,            0.044085,             0.73529,             0.72884,             0.79833,             0.61868,            0.011523,           0.0047746,            0.018976,          0.00025551,          0.00025551,          0.00025551
                 140,            0.017107,            0.013172,            0.043135,              0.7354,             0.73042,             0.79939,             0.61959,            0.011515,           0.0047715,            0.018901,          0.00023078,          0.00023078,          0.00023078
                 141,            0.016949,            0.013084,            0.042606,             0.73673,             0.73122,             0.80049,              0.6205,            0.011508,           0.0047684,            0.018827,          0.00020817,          0.00020817,          0.00020817
                 142,            0.017214,            0.013131,            0.043336,             0.73881,             0.73083,             0.80156,              0.6215,            0.011499,           0.0047652,            0.018755,          0.00018768,          0.00018768,          0.00018768
                 143,            0.017338,            0.013216,            0.043494,              0.7403,              0.7315,             0.80255,             0.62242,            0.011491,           0.0047622,            0.018682,          0.00016932,          0.00016932,          0.00016932
                 144,            0.017223,            0.013085,            0.043119,             0.74086,             0.73312,             0.80368,             0.62348,            0.011484,           0.0047593,            0.018611,           0.0001531,           0.0001531,           0.0001531
                 145,            0.017398,            0.013241,            0.042758,             0.74114,             0.73481,              0.8046,             0.62438,            0.011476,           0.0047563,            0.018541,          0.00013903,          0.00013903,          0.00013903
                 146,            0.017405,            0.013129,            0.043232,             0.74235,             0.73533,             0.80557,             0.62545,            0.011468,           0.0047534,            0.018473,          0.00012712,          0.00012712,          0.00012712
                 147,            0.016972,            0.013069,            0.043074,             0.74418,              0.7345,             0.80661,             0.62639,            0.011461,           0.0047506,            0.018404,          0.00011736,          0.00011736,          0.00011736
                 148,            0.017154,            0.013089,            0.043583,             0.74445,             0.73602,              0.8074,             0.62733,            0.011454,           0.0047477,            0.018337,          0.00010977,          0.00010977,          0.00010977
                 149,            0.017431,            0.013087,            0.043653,             0.74637,             0.73642,             0.80832,             0.62831,            0.011448,           0.0047448,            0.018269,          0.00010434,          0.00010434,          0.00010434
